ano_obito: Descending,Sigla UF,CAUSABAS: Descending,Óbitos
2004,PE,R092,5
2004,PE,W790,5
2004,PE,G039,4
2004,PE,G049,4
2004,PE,G809,4
2004,PE,J459,4
2004,PE,P022,4
2004,PE,P035,4
2004,PE,P036,4
2004,PE,P200,4
2004,PE,P211,4
2004,PE,P269,4
2004,PE,P599,4
2004,PE,Q019,4
2004,PE,Q043,4
2004,PE,Q049,4
2004,PE,Q059,4
2004,PE,Q203,4
2004,PE,Q211,4
2004,PE,Q213,4
2004,PE,Q250,4
2004,PE,Q410,4
2004,PE,Q433,4
2004,PE,W870,4
2004,PE,A060,3
2004,PE,A499,3
2004,PE,E889,3
2004,PE,I420,3
2004,PE,I424,3
2004,PE,P031,3
2004,PE,P251,3
2004,PE,P271,3
2004,PE,P288,3
2004,PE,P299,3
2004,PE,P375,3
2004,PE,Q02,3
2004,PE,Q257,3
2004,PE,Q419,3
2004,PE,Q442,3
2004,PE,Q780,3
2004,PE,Q898,3
2004,PE,Q913,3
2004,PE,W799,3
2004,PE,A048,2
2004,PE,A049,2
2004,PE,A059,2
2004,PE,A379,2
2004,PE,A394,2
2004,PE,A409,2
2004,PE,A509,2
2004,PE,B207,2
2004,PE,C959,2
2004,PE,G120,2
2004,PE,I429,2
2004,PE,I469,2
2004,PE,J152,2
2004,PE,J90,2
2004,PE,J980,2
2004,PE,J989,2
2004,PE,K219,2
2004,PE,P003,2
2004,PE,P009,2
2004,PE,P018,2
2004,PE,P026,2
2004,PE,P041,2
2004,PE,P052,2
2004,PE,P159,2
2004,PE,P241,2
2004,PE,P250,2
2004,PE,P260,2
2004,PE,P284,2
2004,PE,P289,2
2004,PE,P292,2
2004,PE,P394,2
2004,PE,P544,2
2004,PE,P548,2
2004,PE,P832,2
2004,PE,Q038,2
2004,PE,Q070,2
2004,PE,Q251,2
2004,PE,Q339,2
2004,PE,Q391,2
2004,PE,Q791,2
2004,PE,Q792,2
2004,PE,Q870,2
2004,PE,W190,2
2004,PE,W780,2
2004,PE,X099,2
2004,PE,Y330,2
2004,PE,Y340,2
2004,PE,A020,1
2004,PE,A162,1
2004,PE,A199,1
2004,PE,A33,1
2004,PE,A399,1
2004,PE,A412,1
2004,PE,A500,1
2004,PE,A502,1
2004,PE,B019,1
2004,PE,B199,1
2004,PE,B201,1
2004,PE,B227,1
2004,PE,B550,1
2004,PE,C710,1
2004,PE,C717,1
2004,PE,C719,1
2004,PE,C720,1
2004,PE,C729,1
2004,PE,C910,1
2004,PE,D181,1
2004,PE,D292,1
2004,PE,D319,1
2004,PE,D480,1
2004,PE,D589,1
2004,PE,D720,1
2004,PE,D819,1
2004,PE,E100,1
2004,PE,E274,1
2004,PE,E440,1
2004,PE,E703,1
2004,PE,E725,1
2004,PE,E778,1
2004,PE,E872,1
2004,PE,G001,1
2004,PE,G042,1
2004,PE,G122,1
2004,PE,G318,1
2004,PE,G729,1
2004,PE,G911,1
2004,PE,G934,1
2004,PE,H664,1
2004,PE,H669,1
2004,PE,I422,1
2004,PE,I443,1
2004,PE,I500,1
2004,PE,I517,1
2004,PE,J069,1
2004,PE,J449,1
2004,PE,J60,1
2004,PE,K403,1
2004,PE,K561,1
2004,PE,K729,1
2004,PE,K740,1
2004,PE,K746,1
2004,PE,K920,1
2004,PE,K922,1
2004,PE,L309,1
2004,PE,L511,1
2004,PE,M868,1
2004,PE,N049,1
2004,PE,N10,1
2004,PE,N135,1
2004,PE,N179,1
2004,PE,N19,1
2004,PE,N390,1
2004,PE,P004,1
2004,PE,P006,1
2004,PE,P014,1
2004,PE,P017,1
2004,PE,P019,1
2004,PE,P028,1
2004,PE,P030,1
2004,PE,P049,1
2004,PE,P050,1
2004,PE,P051,1
2004,PE,P111,1
2004,PE,P143,1
2004,PE,P228,1
2004,PE,P238,1
2004,PE,P248,1
2004,PE,P258,1
2004,PE,P270,1
2004,PE,P281,1
2004,PE,P283,1
2004,PE,P359,1
2004,PE,P379,1
2004,PE,P398,1
2004,PE,P525,1
2004,PE,P529,1
2004,PE,P53,1
2004,PE,P549,1
2004,PE,P550,1
2004,PE,P559,1
2004,PE,P579,1
2004,PE,P590,1
2004,PE,P60,1
2004,PE,P612,1
2004,PE,P619,1
2004,PE,P701,1
2004,PE,P702,1
2004,PE,P704,1
2004,PE,P740,1
2004,PE,P781,1
2004,PE,P788,1
2004,PE,P819,1
2004,PE,P835,1
2004,PE,P90,1
2004,PE,P918,1
2004,PE,P920,1
2004,PE,P928,1
2004,PE,P960,1
2004,PE,Q012,1
2004,PE,Q048,1
2004,PE,Q063,1
2004,PE,Q079,1
2004,PE,Q200,1
2004,PE,Q210,1
2004,PE,Q212,1
2004,PE,Q228,1
2004,PE,Q256,1
2004,PE,Q269,1
2004,PE,Q279,1
2004,PE,Q288,1
2004,PE,Q289,1
2004,PE,Q300,1
2004,PE,Q314,1
2004,PE,Q318,1
2004,PE,Q369,1
2004,PE,Q379,1
2004,PE,Q385,1
2004,PE,Q386,1
2004,PE,Q402,1
2004,PE,Q412,1
2004,PE,Q420,1
2004,PE,Q423,1
2004,PE,Q431,1
2004,PE,Q438,1
2004,PE,Q439,1
2004,PE,Q601,1
2004,PE,Q613,1
2004,PE,Q619,1
2004,PE,Q620,1
2004,PE,Q639,1
2004,PE,Q645,1
2004,PE,Q774,1
2004,PE,Q794,1
2004,PE,Q798,1
2004,PE,Q799,1
2004,PE,Q818,1
2004,PE,Q819,1
2004,PE,Q917,1
2004,PE,Q999,1
2004,PE,R571,1
2004,PE,R960,1
2004,PE,V900,1
2004,PE,W040,1
2004,PE,W060,1
2004,PE,W080,1
2004,PE,W740,1
2004,PE,W789,1
2004,PE,W791,1
2004,PE,X080,1
2004,PE,X590,1
2004,PE,X910,1
2004,PE,X918,1
2004,PE,X999,1
2004,PE,Y339,1
2004,PE,Y349,1
2004,PE,Y838,1
2005,PE,A09,251
2005,PE,P220,228
2005,PE,R98,214
2005,PE,P369,157
2005,PE,P285,148
2005,PE,P000,92
2005,PE,J189,85
2005,PE,E46,68
2005,PE,P209,64
2005,PE,P011,62
2005,PE,Q249,61
2005,PE,P239,55
2005,PE,Q899,55
2005,PE,J180,53
2005,PE,P001,50
2005,PE,P027,47
2005,PE,P070,46
2005,PE,P210,44
2005,PE,P219,44
2005,PE,P399,43
2005,PE,A419,40
2005,PE,E43,40
2005,PE,P291,38
2005,PE,P021,35
2005,PE,D649,32
2005,PE,P240,32
2005,PE,Q248,31
2005,PE,P073,30
2005,PE,Q000,30
2005,PE,P008,28
2005,PE,P010,28
2005,PE,R99,28
2005,PE,P071,25
2005,PE,P969,23
2005,PE,P361,22
2005,PE,P072,21
2005,PE,Q909,21
2005,PE,P015,18
2005,PE,P229,18
2005,PE,P012,17
2005,PE,Q039,17
2005,PE,P249,16
2005,PE,P280,15
2005,PE,R95,15
2005,PE,P025,14
2005,PE,Q390,14
2005,PE,Q790,14
2005,PE,Q897,14
2005,PE,G009,11
2005,PE,P293,11
2005,PE,J690,10
2005,PE,P002,10
2005,PE,P290,10
2005,PE,J219,9
2005,PE,P022,9
2005,PE,P029,9
2005,PE,P038,9
2005,PE,Q793,9
2005,PE,J81,8
2005,PE,J984,8
2005,PE,P059,8
2005,PE,Q792,8
2005,PE,J459,7
2005,PE,J988,7
2005,PE,P031,7
2005,PE,P200,7
2005,PE,P201,7
2005,PE,P968,7
2005,PE,Q031,7
2005,PE,Q336,7
2005,PE,Q639,7
2005,PE,W799,7
2005,PE,D539,6
2005,PE,G919,6
2005,PE,J969,6
2005,PE,P013,6
2005,PE,P020,6
2005,PE,P039,6
2005,PE,P041,6
2005,PE,P299,6
2005,PE,P614,6
2005,PE,P77,6
2005,PE,Q250,6
2005,PE,W870,6
2005,PE,G039,5
2005,PE,G042,5
2005,PE,G049,5
2005,PE,J181,5
2005,PE,P024,5
2005,PE,P159,5
2005,PE,P559,5
2005,PE,Q211,5
2005,PE,Q419,5
2005,PE,Q894,5
2005,PE,A394,4
2005,PE,J960,4
2005,PE,P003,4
2005,PE,P005,4
2005,PE,P052,4
2005,PE,P243,4
2005,PE,P298,4
2005,PE,P375,4
2005,PE,P53,4
2005,PE,Q913,4
2005,PE,A059,3
2005,PE,A379,3
2005,PE,A390,3
2005,PE,A500,3
2005,PE,E889,3
2005,PE,G001,3
2005,PE,G120,3
2005,PE,I424,3
2005,PE,J22,3
2005,PE,N10,3
2005,PE,P017,3
2005,PE,P035,3
2005,PE,P036,3
2005,PE,P228,3
2005,PE,P248,3
2005,PE,P251,3
2005,PE,P269,3
2005,PE,P283,3
2005,PE,P289,3
2005,PE,P543,3
2005,PE,P788,3
2005,PE,P964,3
2005,PE,Q059,3
2005,PE,Q079,3
2005,PE,Q203,3
2005,PE,Q259,3
2005,PE,Q442,3
2005,PE,Q602,3
2005,PE,Q613,3
2005,PE,Q753,3
2005,PE,Q917,3
2005,PE,W060,3
2005,PE,W780,3
2005,PE,W790,3
2005,PE,A060,2
2005,PE,A502,2
2005,PE,B227,2
2005,PE,B550,2
2005,PE,E440,2
2005,PE,G403,2
2005,PE,G709,2
2005,PE,G809,2
2005,PE,I270,2
2005,PE,I429,2
2005,PE,J939,2
2005,PE,K729,2
2005,PE,P004,2
2005,PE,P009,2
2005,PE,P238,2
2005,PE,P241,2
2005,PE,P281,2
2005,PE,P284,2
2005,PE,P351,2
2005,PE,P394,2
2005,PE,P398,2
2005,PE,P529,2
2005,PE,P544,2
2005,PE,P551,2
2005,PE,P570,2
2005,PE,P599,2
2005,PE,P700,2
2005,PE,P741,2
2005,PE,P761,2
2005,PE,P832,2
2005,PE,Q042,2
2005,PE,Q049,2
2005,PE,Q054,2
2005,PE,Q200,2
2005,PE,Q320,2
2005,PE,Q391,2
2005,PE,Q411,2
2005,PE,Q423,2
2005,PE,Q429,2
2005,PE,Q439,2
2005,PE,Q870,2
2005,PE,W789,2
2005,PE,Y340,2
2005,PE,A047,1
2005,PE,A083,1
2005,PE,A084,1
2005,PE,A412,1
2005,PE,A879,1
2005,PE,B208,1
2005,PE,C169,1
2005,PE,C229,1
2005,PE,C692,1
2005,PE,C719,1
2005,PE,C729,1
2005,PE,C910,1
2005,PE,D487,1
2005,PE,D529,1
2005,PE,D571,1
2005,PE,D589,1
2005,PE,D642,1
2005,PE,E222,1
2005,PE,E278,1
2005,PE,G008,1
2005,PE,G401,1
2005,PE,G410,1
2005,PE,G710,1
2005,PE,G712,1
2005,PE,G936,1
2005,PE,H664,1
2005,PE,I248,1
2005,PE,I400,1
2005,PE,I409,1
2005,PE,I509,1
2005,PE,I517,1
2005,PE,I629,1
2005,PE,J110,1
2005,PE,J129,1
2005,PE,J159,1
2005,PE,J188,1
2005,PE,J209,1
2005,PE,J210,1
2005,PE,J348,1
2005,PE,J40,1
2005,PE,J448,1
2005,PE,J449,1
2005,PE,J80,1
2005,PE,J869,1
2005,PE,J989,1
2005,PE,K297,1
2005,PE,K351,1
2005,PE,K449,1
2005,PE,K559,1
2005,PE,K639,1
2005,PE,K746,1
2005,PE,K766,1
2005,PE,K769,1
2005,PE,K900,1
2005,PE,K920,1
2005,PE,L039,1
2005,PE,N118,1
2005,PE,N12,1
2005,PE,N19,1
2005,PE,N258,1
2005,PE,N289,1
2005,PE,N390,1
2005,PE,P006,1
2005,PE,P018,1
2005,PE,P030,1
2005,PE,P032,1
2005,PE,P044,1
2005,PE,P104,1
2005,PE,P110,1
2005,PE,P134,1
2005,PE,P143,1
2005,PE,P150,1
2005,PE,P211,1
2005,PE,P235,1
2005,PE,P236,1
2005,PE,P271,1
2005,PE,P282,1
2005,PE,P288,1
2005,PE,P360,1
2005,PE,P363,1
2005,PE,P365,1
2005,PE,P368,1
2005,PE,P371,1
2005,PE,P38,1
2005,PE,P501,1
2005,PE,P519,1
2005,PE,P524,1
2005,PE,P548,1
2005,PE,P549,1
2005,PE,P550,1
2005,PE,P558,1
2005,PE,P590,1
2005,PE,P610,1
2005,PE,P619,1
2005,PE,P740,1
2005,PE,P742,1
2005,PE,P744,1
2005,PE,P749,1
2005,PE,P760,1
2005,PE,P769,1
2005,PE,P780,1
2005,PE,P783,1
2005,PE,P789,1
2005,PE,P809,1
2005,PE,P90,1
2005,PE,P920,1
2005,PE,P925,1
2005,PE,P929,1
2005,PE,P960,1
2005,PE,Q012,1
2005,PE,Q043,1
2005,PE,Q046,1
2005,PE,Q061,1
2005,PE,Q210,1
2005,PE,Q212,1
2005,PE,Q213,1
2005,PE,Q224,1
2005,PE,Q230,1
2005,PE,Q233,1
2005,PE,Q234,1
2005,PE,Q245,1
2005,PE,Q251,1
2005,PE,Q256,1
2005,PE,Q257,1
2005,PE,Q321,1
2005,PE,Q334,1
2005,PE,Q339,1
2005,PE,Q359,1
2005,PE,Q382,1
2005,PE,Q398,1
2005,PE,Q410,1
2005,PE,Q431,1
2005,PE,Q433,1
2005,PE,Q438,1
2005,PE,Q440,1
2005,PE,Q441,1
2005,PE,Q444,1
2005,PE,Q459,1
2005,PE,Q522,1
2005,PE,Q606,1
2005,PE,Q642,1
2005,PE,Q647,1
2005,PE,Q648,1
2005,PE,Q649,1
2005,PE,Q751,1
2005,PE,Q780,1
2005,PE,Q789,1
2005,PE,Q791,1
2005,PE,Q798,1
2005,PE,Q891,1
2005,PE,Q898,1
2005,PE,Q911,1
2005,PE,Q929,1
2005,PE,Q999,1
2005,PE,V245,1
2005,PE,V434,1
2005,PE,V489,1
2005,PE,V873,1
2005,PE,V892,1
2005,PE,W040,1
2005,PE,W440,1
2005,PE,W748,1
2005,PE,W849,1
2005,PE,W879,1
2005,PE,X099,1
2005,PE,X109,1
2005,PE,X589,1
2005,PE,X594,1
2005,PE,X912,1
2005,PE,Y001,1
2005,PE,Y049,1
2005,PE,Y200,1
2005,PE,Y330,1
2005,PE,Y348,1
2005,PE,Y349,1
2006,PE,A09,223
2006,PE,P220,184
2006,PE,P369,107
2006,PE,Q249,94
2006,PE,P000,88
2006,PE,P011,79
2006,PE,P001,75
2006,PE,R98,72
2006,PE,J189,66
2006,PE,P219,66
2006,PE,Q899,65
2006,PE,P399,53
2006,PE,P027,51
2006,PE,P070,49
2006,PE,P015,47
2006,PE,P209,46
2006,PE,P291,42
2006,PE,P021,40
2006,PE,P073,38
2006,PE,E46,34
2006,PE,J180,34
2006,PE,P210,34
2006,PE,P072,32
2006,PE,P239,32
2006,PE,P240,32
2006,PE,P969,32
2006,PE,Q000,31
2006,PE,P229,25
2006,PE,P008,24
2006,PE,P071,21
2006,PE,P280,21
2006,PE,P285,21
2006,PE,E43,18
2006,PE,Q909,18
2006,PE,R99,17
2006,PE,D649,16
2006,PE,Q039,15
2006,PE,P012,14
2006,PE,P020,14
2006,PE,J988,12
2006,PE,P290,12
2006,PE,P361,12
2006,PE,A419,11
2006,PE,J181,11
2006,PE,P010,11
2006,PE,P025,11
2006,PE,P249,11
2006,PE,Q790,11
2006,PE,P009,10
2006,PE,Q248,10
2006,PE,Q390,10
2006,PE,P059,9
2006,PE,Q250,9
2006,PE,A502,8
2006,PE,P024,8
2006,PE,P200,8
2006,PE,Q391,8
2006,PE,Q793,8
2006,PE,D539,7
2006,PE,P002,7
2006,PE,P005,7
2006,PE,P038,7
2006,PE,R95,7
2006,PE,E86,6
2006,PE,G039,6
2006,PE,G049,6
2006,PE,P77,6
2006,PE,Q049,6
2006,PE,Q419,6
2006,PE,Q897,6
2006,PE,W780,6
2006,PE,W789,6
2006,PE,J459,5
2006,PE,P031,5
2006,PE,P612,5
2006,PE,Q043,5
2006,PE,Q210,5
2006,PE,Q410,5
2006,PE,W799,5
2006,PE,A059,4
2006,PE,G009,4
2006,PE,G809,4
2006,PE,J690,4
2006,PE,P018,4
2006,PE,P022,4
2006,PE,P035,4
2006,PE,P201,4
2006,PE,P243,4
2006,PE,P269,4
2006,PE,P359,4
2006,PE,P375,4
2006,PE,P579,4
2006,PE,P809,4
2006,PE,P832,4
2006,PE,P964,4
2006,PE,Q203,4
2006,PE,Q423,4
2006,PE,W790,4
2006,PE,B550,3
2006,PE,B99,3
2006,PE,G001,3
2006,PE,G042,3
2006,PE,G934,3
2006,PE,J182,3
2006,PE,J219,3
2006,PE,J22,3
2006,PE,J46,3
2006,PE,J984,3
2006,PE,N390,3
2006,PE,P013,3
2006,PE,P036,3
2006,PE,P039,3
2006,PE,P159,3
2006,PE,P228,3
2006,PE,P288,3
2006,PE,P293,3
2006,PE,P299,3
2006,PE,P53,3
2006,PE,P582,3
2006,PE,P741,3
2006,PE,P968,3
2006,PE,Q059,3
2006,PE,Q079,3
2006,PE,Q213,3
2006,PE,Q251,3
2006,PE,Q359,3
2006,PE,Q438,3
2006,PE,Q442,3
2006,PE,Q446,3
2006,PE,Q780,3
2006,PE,Q792,3
2006,PE,Q871,3
2006,PE,Q913,3
2006,PE,R092,3
2006,PE,A379,2
2006,PE,A394,2
2006,PE,B019,2
2006,PE,B207,2
2006,PE,C920,2
2006,PE,E250,2
2006,PE,G120,2
2006,PE,I429,2
2006,PE,I519,2
2006,PE,J159,2
2006,PE,J209,2
2006,PE,J80,2
2006,PE,J989,2
2006,PE,K219,2
2006,PE,N10,2
2006,PE,P026,2
2006,PE,P030,2
2006,PE,P041,2
2006,PE,P051,2
2006,PE,P241,2
2006,PE,P284,2
2006,PE,P298,2
2006,PE,P392,2
2006,PE,P394,2
2006,PE,P548,2
2006,PE,P550,2
2006,PE,P599,2
2006,PE,P619,2
2006,PE,P700,2
2006,PE,P749,2
2006,PE,P783,2
2006,PE,P960,2
2006,PE,Q019,2
2006,PE,Q02,2
2006,PE,Q031,2
2006,PE,Q070,2
2006,PE,Q211,2
2006,PE,Q601,2
2006,PE,Q602,2
2006,PE,Q613,2
2006,PE,Q638,2
2006,PE,Q642,2
2006,PE,Q758,2
2006,PE,Q789,2
2006,PE,Q874,2
2006,PE,Q898,2
2006,PE,Q917,2
2006,PE,R570,2
2006,PE,W200,2
2006,PE,W870,2
2006,PE,Y290,2
2006,PE,A044,1
2006,PE,A060,1
2006,PE,A072,1
2006,PE,A083,1
2006,PE,A084,1
2006,PE,A319,1
2006,PE,A33,1
2006,PE,A412,1
2006,PE,A427,1
2006,PE,A491,1
2006,PE,A500,1
2006,PE,B012,1
2006,PE,B201,1
2006,PE,B86,1
2006,PE,C229,1
2006,PE,C710,1
2006,PE,C729,1
2006,PE,C749,1
2006,PE,C910,1
2006,PE,D151,1
2006,PE,D181,1
2006,PE,D339,1
2006,PE,D383,1
2006,PE,D432,1
2006,PE,D480,1
2006,PE,D508,1
2006,PE,D610,1
2006,PE,D688,1
2006,PE,D699,1
2006,PE,E41,1
2006,PE,E440,1
2006,PE,E512,1
2006,PE,E702,1
2006,PE,E788,1
2006,PE,E841,1
2006,PE,E872,1
2006,PE,E889,1
2006,PE,G122,1
2006,PE,G403,1
2006,PE,G909,1
2006,PE,G919,1
2006,PE,H351,1
2006,PE,I119,1
2006,PE,I248,1
2006,PE,I270,1
2006,PE,I279,1
2006,PE,I424,1
2006,PE,I514,1
2006,PE,J069,1
2006,PE,J129,1
2006,PE,J152,1
2006,PE,J188,1
2006,PE,J448,1
2006,PE,J449,1
2006,PE,J869,1
2006,PE,J960,1
2006,PE,J980,1
2006,PE,K121,1
2006,PE,K403,1
2006,PE,K560,1
2006,PE,K661,1
2006,PE,L00,1
2006,PE,L029,1
2006,PE,L080,1
2006,PE,N049,1
2006,PE,N309,1
2006,PE,N760,1
2006,PE,P003,1
2006,PE,P004,1
2006,PE,P017,1
2006,PE,P019,1
2006,PE,P034,1
2006,PE,P101,1
2006,PE,P119,1
2006,PE,P149,1
2006,PE,P232,1
2006,PE,P248,1
2006,PE,P251,1
2006,PE,P271,1
2006,PE,P278,1
2006,PE,P279,1
2006,PE,P283,1
2006,PE,P289,1
2006,PE,P358,1
2006,PE,P368,1
2006,PE,P379,1
2006,PE,P38,1
2006,PE,P398,1
2006,PE,P508,1
2006,PE,P529,1
2006,PE,P549,1
2006,PE,P551,1
2006,PE,P570,1
2006,PE,P614,1
2006,PE,P701,1
2006,PE,P729,1
2006,PE,P760,1
2006,PE,P819,1
2006,PE,P90,1
2006,PE,P929,1
2006,PE,Q040,1
2006,PE,Q042,1
2006,PE,Q054,1
2006,PE,Q057,1
2006,PE,Q189,1
2006,PE,Q200,1
2006,PE,Q212,1
2006,PE,Q214,1
2006,PE,Q219,1
2006,PE,Q220,1
2006,PE,Q246,1
2006,PE,Q256,1
2006,PE,Q278,1
2006,PE,Q289,1
2006,PE,Q300,1
2006,PE,Q320,1
2006,PE,Q330,1
2006,PE,Q336,1
2006,PE,Q338,1
2006,PE,Q349,1
2006,PE,Q375,1
2006,PE,Q392,1
2006,PE,Q409,1
2006,PE,Q412,1
2006,PE,Q431,1
2006,PE,Q433,1
2006,PE,Q558,1
2006,PE,Q614,1
2006,PE,Q633,1
2006,PE,Q649,1
2006,PE,Q748,1
2006,PE,Q750,1
2006,PE,Q774,1
2006,PE,Q799,1
2006,PE,Q819,1
2006,PE,Q870,1
2006,PE,Q893,1
2006,PE,V235,1
2006,PE,V449,1
2006,PE,V486,1
2006,PE,V499,1
2006,PE,W040,1
2006,PE,W044,1
2006,PE,W060,1
2006,PE,W199,1
2006,PE,W209,1
2006,PE,W698,1
2006,PE,W730,1
2006,PE,W748,1
2006,PE,W792,1
2006,PE,W840,1
2006,PE,W849,1
2006,PE,X940,1
2006,PE,Y000,1
2006,PE,Y061,1
2006,PE,Y199,1
2006,PE,Y201,1
2006,PE,Y219,1
2006,PE,Y260,1
2006,PE,Y264,1
2006,PE,Y292,1
2006,PE,Y338,1
2006,PE,Y340,1
2006,PE,Y349,1
2007,PE,A09,177
2007,PE,P220,159
2007,PE,P369,127
2007,PE,P000,90
2007,PE,Q249,89
2007,PE,Q899,68
2007,PE,P011,62
2007,PE,P073,61
2007,PE,P219,60
2007,PE,R98,60
2007,PE,P001,58
2007,PE,J189,57
2007,PE,P027,57
2007,PE,E46,49
2007,PE,P291,44
2007,PE,P015,41
2007,PE,P209,41
2007,PE,Q000,37
2007,PE,P399,35
2007,PE,A419,33
2007,PE,P070,33
2007,PE,P239,32
2007,PE,P210,31
2007,PE,P021,29
2007,PE,P240,28
2007,PE,J180,27
2007,PE,P008,25
2007,PE,P010,22
2007,PE,P072,22
2007,PE,P280,22
2007,PE,J181,21
2007,PE,R99,21
2007,PE,D649,20
2007,PE,E43,19
2007,PE,Q039,19
2007,PE,P071,18
2007,PE,P229,18
2007,PE,P969,18
2007,PE,P249,17
2007,PE,Q909,17
2007,PE,P285,15
2007,PE,P361,15
2007,PE,Q790,15
2007,PE,Q793,15
2007,PE,P293,14
2007,PE,P038,11
2007,PE,W780,11
2007,PE,P009,10
2007,PE,P024,10
2007,PE,P832,10
2007,PE,Q336,10
2007,PE,W789,10
2007,PE,A502,9
2007,PE,P012,9
2007,PE,P290,9
2007,PE,P77,8
2007,PE,R95,8
2007,PE,G009,7
2007,PE,P269,7
2007,PE,Q019,7
2007,PE,Q390,7
2007,PE,Q897,7
2007,PE,A500,6
2007,PE,B550,6
2007,PE,D539,6
2007,PE,J219,6
2007,PE,J690,6
2007,PE,N390,6
2007,PE,P025,6
2007,PE,P200,6
2007,PE,P288,6
2007,PE,Q049,6
2007,PE,Q059,6
2007,PE,Q213,6
2007,PE,B227,5
2007,PE,G809,5
2007,PE,P022,5
2007,PE,P031,5
2007,PE,P375,5
2007,PE,P968,5
2007,PE,Q02,5
2007,PE,Q031,5
2007,PE,Q210,5
2007,PE,Q211,5
2007,PE,Q248,5
2007,PE,Q419,5
2007,PE,Q913,5
2007,PE,W790,5
2007,PE,E86,4
2007,PE,G001,4
2007,PE,G042,4
2007,PE,G049,4
2007,PE,G919,4
2007,PE,I424,4
2007,PE,J988,4
2007,PE,P039,4
2007,PE,P059,4
2007,PE,P159,4
2007,PE,P201,4
2007,PE,P211,4
2007,PE,P228,4
2007,PE,P289,4
2007,PE,P53,4
2007,PE,P599,4
2007,PE,P614,4
2007,PE,Q043,4
2007,PE,Q203,4
2007,PE,Q431,4
2007,PE,Q442,4
2007,PE,Q917,4
2007,PE,B99,3
2007,PE,E878,3
2007,PE,G122,3
2007,PE,I429,3
2007,PE,P005,3
2007,PE,P023,3
2007,PE,P041,3
2007,PE,P241,3
2007,PE,P248,3
2007,PE,P284,3
2007,PE,P379,3
2007,PE,P398,3
2007,PE,P700,3
2007,PE,P741,3
2007,PE,Q250,3
2007,PE,Q251,3
2007,PE,Q410,3
2007,PE,Q639,3
2007,PE,R092,3
2007,PE,Y340,3
2007,PE,A049,2
2007,PE,A379,2
2007,PE,A86,2
2007,PE,B012,2
2007,PE,D571,2
2007,PE,E274,2
2007,PE,E841,2
2007,PE,E889,2
2007,PE,G039,2
2007,PE,J129,2
2007,PE,J22,2
2007,PE,J459,2
2007,PE,J869,2
2007,PE,J939,2
2007,PE,J984,2
2007,PE,J989,2
2007,PE,K529,2
2007,PE,N179,2
2007,PE,P002,2
2007,PE,P003,2
2007,PE,P004,2
2007,PE,P013,2
2007,PE,P020,2
2007,PE,P030,2
2007,PE,P036,2
2007,PE,P051,2
2007,PE,P251,2
2007,PE,P281,2
2007,PE,P282,2
2007,PE,P298,2
2007,PE,P544,2
2007,PE,P579,2
2007,PE,P582,2
2007,PE,P60,2
2007,PE,P748,2
2007,PE,P749,2
2007,PE,P769,2
2007,PE,P783,2
2007,PE,P809,2
2007,PE,P960,2
2007,PE,P964,2
2007,PE,Q054,2
2007,PE,Q233,2
2007,PE,Q318,2
2007,PE,Q338,2
2007,PE,Q339,2
2007,PE,Q391,2
2007,PE,Q392,2
2007,PE,Q423,2
2007,PE,Q447,2
2007,PE,Q602,2
2007,PE,Q758,2
2007,PE,Q780,2
2007,PE,Q792,2
2007,PE,Q794,2
2007,PE,Q799,2
2007,PE,Q870,2
2007,PE,Q871,2
2007,PE,Q898,2
2007,PE,W799,2
2007,PE,W800,2
2007,PE,W840,2
2007,PE,A059,1
2007,PE,A060,1
2007,PE,A069,1
2007,PE,A083,1
2007,PE,A084,1
2007,PE,A162,1
2007,PE,A229,1
2007,PE,A391,1
2007,PE,A394,1
2007,PE,A498,1
2007,PE,A509,1
2007,PE,A539,1
2007,PE,B019,1
2007,PE,B201,1
2007,PE,B207,1
2007,PE,B24,1
2007,PE,B349,1
2007,PE,B377,1
2007,PE,B770,1
2007,PE,C159,1
2007,PE,C64,1
2007,PE,C749,1
2007,PE,C80,1
2007,PE,C910,1
2007,PE,D181,1
2007,PE,D480,1
2007,PE,D487,1
2007,PE,D619,1
2007,PE,D65,1
2007,PE,D689,1
2007,PE,D693,1
2007,PE,D759,1
2007,PE,E149,1
2007,PE,E250,1
2007,PE,E41,1
2007,PE,E440,1
2007,PE,E806,1
2007,PE,E848,1
2007,PE,E849,1
2007,PE,E871,1
2007,PE,G000,1
2007,PE,G120,1
2007,PE,G129,1
2007,PE,G403,1
2007,PE,G409,1
2007,PE,G801,1
2007,PE,H669,1
2007,PE,I259,1
2007,PE,I423,1
2007,PE,I461,1
2007,PE,I500,1
2007,PE,I517,1
2007,PE,I519,1
2007,PE,I888,1
2007,PE,J069,1
2007,PE,J110,1
2007,PE,J182,1
2007,PE,J188,1
2007,PE,J391,1
2007,PE,J46,1
2007,PE,J81,1
2007,PE,J849,1
2007,PE,J90,1
2007,PE,J982,1
2007,PE,K121,1
2007,PE,K359,1
2007,PE,K429,1
2007,PE,K561,1
2007,PE,K562,1
2007,PE,K623,1
2007,PE,K759,1
2007,PE,K831,1
2007,PE,K922,1
2007,PE,L023,1
2007,PE,L024,1
2007,PE,L038,1
2007,PE,M869,1
2007,PE,N009,1
2007,PE,N10,1
2007,PE,N133,1
2007,PE,N823,1
2007,PE,P007,1
2007,PE,P016,1
2007,PE,P019,1
2007,PE,P026,1
